# ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm)
1982-08-12T00:00:00Z,24.411507,21.911259,18.973438,20.054693,18.069717,24.411507,21.911259,18.973438,20.054693,18.069717,24.411507,21.911259,18.973438,20.054693,18.069717,24.411507,21.911259,18.973438,20.054693,18.069717,24.411507,21.911259,18.973438,20.054693,18.069717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-13T00:00:00Z,27.650526,25.189108,23.87665,25.197664,23.762892,27.650526,25.189108,23.87665,25.197664,23.762892,27.650526,25.189108,23.87665,25.197664,23.762892,27.650526,25.189108,23.87665,25.197664,23.762892,27.650526,25.189108,23.87665,25.197664,23.762892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-14T00:00:00Z,26.541134,25.89099,26.604141,27.02598,25.655756,26.541134,25.89099,26.604141,27.02598,25.655756,26.541134,25.89099,26.604141,27.02598,25.655756,26.541134,25.89099,26.604141,27.02598,25.655756,26.541134,25.89099,26.604141,27.02598,25.655756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-15T00:00:00Z,26.705168,25.246185,24.602701,25.013105,23.337605,26.705168,25.246185,24.602701,25.013105,23.337605,26.705168,25.246185,24.602701,25.013105,23.337605,26.705168,25.246185,24.602701,25.013105,23.337605,26.705168,25.246185,24.602701,25.013105,23.337605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-16T00:00:00Z,27.707611,26.21556,25.72223,26.450575,25.286194,27.707611,26.21556,25.72223,26.450575,25.286194,27.707611,26.21556,25.72223,26.450575,25.286194,27.707611,26.21556,25.72223,26.450575,25.286194,27.707611,26.21556,25.72223,26.450575,25.286194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-17T00:00:00Z,28.754766,27.435091,27.058714,27.7778,26.503756,28.754766,27.435091,27.058714,27.7778,26.503756,28.754766,27.435091,27.058714,27.7778,26.503756,28.754766,27.435091,27.058714,27.7778,26.503756,28.754766,27.435091,27.058714,27.7778,26.503756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-18T00:00:00Z,27.828989,27.488226,27.769934,28.275913,26.68559,27.828989,27.488226,27.769934,28.275913,26.68559,27.828989,27.488226,27.769934,28.275913,26.68559,27.828989,27.488226,27.769934,28.275913,26.68559,27.828989,27.488226,27.769934,28.275913,26.68559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-19T00:00:00Z,30.653837,29.41438,28.484133,28.605114,26.948685,30.653837,29.41438,28.484133,28.605114,26.948685,30.653837,29.41438,28.484133,28.605114,26.948685,30.653837,29.41438,28.484133,28.605114,26.948685,30.653837,29.41438,28.484133,28.605114,26.948685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-20T00:00:00Z,30.450848,29.622036,30.043879,30.431948,28.99604,30.450848,29.622036,30.043879,30.431948,28.99604,30.450848,29.622036,30.043879,30.431948,28.99604,30.450848,29.622036,30.043879,30.431948,28.99604,30.450848,29.622036,30.043879,30.431948,28.99604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-21T00:00:00Z,31.725145,30.32759,29.868902,30.49204,28.82456,31.725145,30.32759,29.868902,30.49204,28.82456,31.725145,30.32759,29.868902,30.49204,28.82456,31.725145,30.32759,29.868902,30.49204,28.82456,31.725145,30.32759,29.868902,30.49204,28.82456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-22T00:00:00Z,31.983793,31.08891,31.270554,31.699795,30.259037,31.983793,31.08891,31.270554,31.699795,30.259037,31.983793,31.08891,31.270554,31.699795,30.259037,31.983793,31.08891,31.270554,31.699795,30.259037,31.983793,31.08891,31.270554,31.699795,30.259037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-23T00:00:00Z,31.110773,29.909115,29.698454,30.21605,28.695778,31.110773,29.909115,29.698454,30.21605,28.695778,31.110773,29.909115,29.698454,30.21605,28.695778,31.110773,29.909115,29.698454,30.21605,28.695778,31.110773,29.909115,29.698454,30.21605,28.695778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-24T00:00:00Z,29.926928,28.522049,27.638771,28.18969,26.563042,29.926928,28.522049,27.638771,28.18969,26.563042,29.926928,28.522049,27.638771,28.18969,26.563042,29.926928,28.522049,27.638771,28.18969,26.563042,29.926928,28.522049,27.638771,28.18969,26.563042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-25T00:00:00Z,31.37016,30.0843,29.42058,29.662094,28.313814,31.37016,30.0843,29.42058,29.662094,28.313814,31.37016,30.0843,29.42058,29.662094,28.313814,31.37016,30.0843,29.42058,29.662094,28.313814,31.37016,30.0843,29.42058,29.662094,28.313814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-26T00:00:00Z,30.602371,29.819365,30.03234,30.332949,29.23376,30.602371,29.819365,30.03234,30.332949,29.23376,30.602371,29.819365,30.03234,30.332949,29.23376,30.602371,29.819365,30.03234,30.332949,29.23376,30.602371,29.819365,30.03234,30.332949,29.23376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-27T00:00:00Z,29.041655,28.389679,28.830515,29.309141,28.20136,29.041655,28.389679,28.830515,29.309141,28.20136,29.041655,28.389679,28.830515,29.309141,28.20136,29.041655,28.389679,28.830515,29.309141,28.20136,29.041655,28.389679,28.830515,29.309141,28.20136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-28T00:00:00Z,28.344292,27.643559,27.969053,28.362774,26.895504,28.344292,27.643559,27.969053,28.362774,26.895504,28.344292,27.643559,27.969053,28.362774,26.895504,28.344292,27.643559,27.969053,28.362774,26.895504,28.344292,27.643559,27.969053,28.362774,26.895504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-29T00:00:00Z,25.257704,24.883738,26.247753,26.590586,25.574589,25.257704,24.883738,26.247753,26.590586,25.574589,25.257704,24.883738,26.247753,26.590586,25.574589,25.257704,24.883738,26.247753,26.590586,25.574589,25.257704,24.883738,26.247753,26.590586,25.574589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-30T00:00:00Z,20.998055,20.774971,21.98241,22.70983,22.166077,20.998055,20.774971,21.98241,22.70983,22.166077,20.998055,20.774971,21.98241,22.70983,22.166077,20.998055,20.774971,21.98241,22.70983,22.166077,20.998055,20.774971,21.98241,22.70983,22.166077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-08-31T00:00:00Z,22.948812,21.393179,20.095268,20.867815,19.342018,22.948812,21.393179,20.095268,20.867815,19.342018,22.948812,21.393179,20.095268,20.867815,19.342018,22.948812,21.393179,20.095268,20.867815,19.342018,22.948812,21.393179,20.095268,20.867815,19.342018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-01T00:00:00Z,27.72661,25.986376,24.170572,24.943373,23.35778,27.72661,25.986376,24.170572,24.943373,23.35778,27.72661,25.986376,24.170572,24.943373,23.35778,27.72661,25.986376,24.170572,24.943373,23.35778,27.72661,25.986376,24.170572,24.943373,23.35778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-02T00:00:00Z,30.594435,29.0076,27.745794,27.774492,26.292515,30.594435,29.0076,27.745794,27.774492,26.292515,30.594435,29.0076,27.745794,27.774492,26.292515,30.594435,29.0076,27.745794,27.774492,26.292515,30.594435,29.0076,27.745794,27.774492,26.292515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-03T00:00:00Z,28.947111,28.240734,28.87566,28.726562,27.621275,28.947111,28.240734,28.87566,28.726562,27.621275,28.947111,28.240734,28.87566,28.726562,27.621275,28.947111,28.240734,28.87566,28.726562,27.621275,28.947111,28.240734,28.87566,28.726562,27.621275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-04T00:00:00Z,23.46955,23.517378,24.924818,24.893665,23.833015,23.46955,23.517378,24.924818,24.893665,23.833015,23.46955,23.517378,24.924818,24.893665,23.833015,23.46955,23.517378,24.924818,24.893665,23.833015,23.46955,23.517378,24.924818,24.893665,23.833015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-05T00:00:00Z,25.283546,23.315004,21.590605,22.65575,21.092524,25.283546,23.315004,21.590605,22.65575,21.092524,25.283546,23.315004,21.590605,22.65575,21.092524,25.283546,23.315004,21.590605,22.65575,21.092524,25.283546,23.315004,21.590605,22.65575,21.092524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-06T00:00:00Z,26.443426,25.31857,24.746136,25.433346,24.103237,26.443426,25.31857,24.746136,25.433346,24.103237,26.443426,25.31857,24.746136,25.433346,24.103237,26.443426,25.31857,24.746136,25.433346,24.103237,26.443426,25.31857,24.746136,25.433346,24.103237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-07T00:00:00Z,26.63121,26.026148,26.104225,26.438427,25.132835,26.63121,26.026148,26.104225,26.438427,25.132835,26.63121,26.026148,26.104225,26.438427,25.132835,26.63121,26.026148,26.104225,26.438427,25.132835,26.63121,26.026148,26.104225,26.438427,25.132835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-08T00:00:00Z,28.71522,27.231041,26.501047,26.911549,25.63535,28.71522,27.231041,26.501047,26.911549,25.63535,28.71522,27.231041,26.501047,26.911549,25.63535,28.71522,27.231041,26.501047,26.911549,25.63535,28.71522,27.231041,26.501047,26.911549,25.63535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-09T00:00:00Z,27.916985,27.203423,27.570799,27.593868,26.681305,27.916985,27.203423,27.570799,27.593868,26.681305,27.916985,27.203423,27.570799,27.593868,26.681305,27.916985,27.203423,27.570799,27.593868,26.681305,27.916985,27.203423,27.570799,27.593868,26.681305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-10T00:00:00Z,21.967308,22.425375,24.44799,24.857641,24.153702,21.967308,22.425375,24.44799,24.857641,24.153702,21.967308,22.425375,24.44799,24.857641,24.153702,21.967308,22.425375,24.44799,24.857641,24.153702,21.967308,22.425375,24.44799,24.857641,24.153702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-11T00:00:00Z,16.501633,13.924768,12.378036,12.488472,9.94638,16.501633,13.924768,12.378036,12.488472,9.94638,16.501633,13.924768,12.378036,12.488472,9.94638,16.501633,13.924768,12.378036,12.488472,9.94638,16.501633,13.924768,12.378036,12.488472,9.94638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-12T00:00:00Z,16.571678,14.400403,11.951036,12.269188,9.840237,16.571678,14.400403,11.951036,12.269188,9.840237,16.571678,14.400403,11.951036,12.269188,9.840237,16.571678,14.400403,11.951036,12.269188,9.840237,16.571678,14.400403,11.951036,12.269188,9.840237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-13T00:00:00Z,15.374794,13.099917,11.622413,13.133162,12.100973,15.374794,13.099917,11.622413,13.133162,12.100973,15.374794,13.099917,11.622413,13.133162,12.100973,15.374794,13.099917,11.622413,13.133162,12.100973,15.374794,13.099917,11.622413,13.133162,12.100973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-14T00:00:00Z,10.964621,10.657655,11.1094475,12.417558,11.384513,10.964621,10.657655,11.1094475,12.417558,11.384513,10.964621,10.657655,11.1094475,12.417558,11.384513,10.964621,10.657655,11.1094475,12.417558,11.384513,10.964621,10.657655,11.1094475,12.417558,11.384513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-15T00:00:00Z,14.166267,12.074117,9.631493,11.098664,9.434132,14.166267,12.074117,9.631493,11.098664,9.434132,14.166267,12.074117,9.631493,11.098664,9.434132,14.166267,12.074117,9.631493,11.098664,9.434132,14.166267,12.074117,9.631493,11.098664,9.434132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-16T00:00:00Z,13.324778,13.5507555,14.695682,15.5483675,14.37913,13.324778,13.5507555,14.695682,15.5483675,14.37913,13.324778,13.5507555,14.695682,15.5483675,14.37913,13.324778,13.5507555,14.695682,15.5483675,14.37913,13.324778,13.5507555,14.695682,15.5483675,14.37913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-17T00:00:00Z,20.216461,18.095196,15.641912,17.566723,16.083427,20.216461,18.095196,15.641912,17.566723,16.083427,20.216461,18.095196,15.641912,17.566723,16.083427,20.216461,18.095196,15.641912,17.566723,16.083427,20.216461,18.095196,15.641912,17.566723,16.083427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-18T00:00:00Z,22.39645,20.909431,20.309927,20.411484,18.765106,22.39645,20.909431,20.309927,20.411484,18.765106,22.39645,20.909431,20.309927,20.411484,18.765106,22.39645,20.909431,20.309927,20.411484,18.765106,22.39645,20.909431,20.309927,20.411484,18.765106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-19T00:00:00Z,17.127996,17.732084,20.190737,20.528215,20.158833,17.127996,17.732084,20.190737,20.528215,20.158833,17.127996,17.732084,20.190737,20.528215,20.158833,17.127996,17.732084,20.190737,20.528215,20.158833,17.127996,17.732084,20.190737,20.528215,20.158833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-20T00:00:00Z,15.401453,13.383787,12.073913,14.55932,13.643846,15.401453,13.383787,12.073913,14.55932,13.643846,15.401453,13.383787,12.073913,14.55932,13.643846,15.401453,13.383787,12.073913,14.55932,13.643846,15.401453,13.383787,12.073913,14.55932,13.643846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-21T00:00:00Z,18.251871,16.16733,14.375906,15.884828,14.347446,18.251871,16.16733,14.375906,15.884828,14.347446,18.251871,16.16733,14.375906,15.884828,14.347446,18.251871,16.16733,14.375906,15.884828,14.347446,18.251871,16.16733,14.375906,15.884828,14.347446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-22T00:00:00Z,21.904263,20.762312,19.551472,20.121452,18.887941,21.904263,20.762312,19.551472,20.121452,18.887941,21.904263,20.762312,19.551472,20.121452,18.887941,21.904263,20.762312,19.551472,20.121452,18.887941,21.904263,20.762312,19.551472,20.121452,18.887941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-23T00:00:00Z,25.608042,24.365738,23.385626,23.359646,22.14797,25.608042,24.365738,23.385626,23.359646,22.14797,25.608042,24.365738,23.385626,23.359646,22.14797,25.608042,24.365738,23.385626,23.359646,22.14797,25.608042,24.365738,23.385626,23.359646,22.14797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-24T00:00:00Z,23.04321,23.103476,24.35287,24.253159,23.064505,23.04321,23.103476,24.35287,24.253159,23.064505,23.04321,23.103476,24.35287,24.253159,23.064505,23.04321,23.103476,24.35287,24.253159,23.064505,23.04321,23.103476,24.35287,24.253159,23.064505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-25T00:00:00Z,22.008493,19.66233,17.712563,17.880089,16.058773,22.008493,19.66233,17.712563,17.880089,16.058773,22.008493,19.66233,17.712563,17.880089,16.058773,22.008493,19.66233,17.712563,17.880089,16.058773,22.008493,19.66233,17.712563,17.880089,16.058773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-26T00:00:00Z,17.277895,16.706182,18.399084,18.48502,17.212727,17.277895,16.706182,18.399084,18.48502,17.212727,17.277895,16.706182,18.399084,18.48502,17.212727,17.277895,16.706182,18.399084,18.48502,17.212727,17.277895,16.706182,18.399084,18.48502,17.212727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-27T00:00:00Z,13.373695,12.395513,12.664128,13.416633,12.058227,13.373695,12.395513,12.664128,13.416633,12.058227,13.373695,12.395513,12.664128,13.416633,12.058227,13.373695,12.395513,12.664128,13.416633,12.058227,13.373695,12.395513,12.664128,13.416633,12.058227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-28T00:00:00Z,11.802377,10.405612,10.591036,11.495923,9.651829,11.802377,10.405612,10.591036,11.495923,9.651829,11.802377,10.405612,10.591036,11.495923,9.651829,11.802377,10.405612,10.591036,11.495923,9.651829,11.802377,10.405612,10.591036,11.495923,9.651829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-29T00:00:00Z,10.373457,9.1764145,9.171401,9.434937,7.738803,10.373457,9.1764145,9.171401,9.434937,7.738803,10.373457,9.1764145,9.171401,9.434937,7.738803,10.373457,9.1764145,9.171401,9.434937,7.738803,10.373457,9.1764145,9.171401,9.434937,7.738803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-09-30T00:00:00Z,12.263102,10.142329,8.214824,9.225686,7.5673714,12.263102,10.142329,8.214824,9.225686,7.5673714,12.263102,10.142329,8.214824,9.225686,7.5673714,12.263102,10.142329,8.214824,9.225686,7.5673714,12.263102,10.142329,8.214824,9.225686,7.5673714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-01T00:00:00Z,15.643013,13.643811,11.873429,13.015223,11.650197,15.643013,13.643811,11.873429,13.015223,11.650197,15.643013,13.643811,11.873429,13.015223,11.650197,15.643013,13.643811,11.873429,13.015223,11.650197,15.643013,13.643811,11.873429,13.015223,11.650197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-02T00:00:00Z,18.197565,15.885936,14.405888,14.583104,12.900291,18.197565,15.885936,14.405888,14.583104,12.900291,18.197565,15.885936,14.405888,14.583104,12.900291,18.197565,15.885936,14.405888,14.583104,12.900291,18.197565,15.885936,14.405888,14.583104,12.900291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-10-03T00:00:00Z,15.531457,14.721855,14.771597,13.132837,10.824971,15.531457,14.721855,14.771597,13.132837,10.824971,15.531457,14.721855,14.771597,13.132837,10.824971,15.531457,14.721855,14.771597,13.132837,10.824971,15.531457,14.721855,14.771597,13.132837,10.824971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
