Time,Row,Column,SitesChecked,CohortsKilled,Severity,SitesEventMN101,SitesEventMN102,BurnedSites,
30, 78, 5, 6, 1, 1.83333333333333, 6, 0, 6, 
30, 78, 10, 1, 1, 2, 1, 0, 1, 
30, 78, 17, 1, 1, 2, 1, 0, 1, 
30, 78, 46, 4, 1, 1.25, 0, 4, 4, 
30, 78, 52, 6, 5, 2, 0, 6, 6, 
30, 78, 55, 1, 1, 1, 0, 1, 1, 
30, 78, 61, 1, 3, 2, 0, 1, 1, 
30, 78, 81, 5, 19, 1.4, 0, 5, 5, 
30, 79, 19, 8, 5, 1.875, 2, 6, 8, 
30, 79, 36, 3, 1, 2.33333333333333, 0, 3, 3, 
30, 79, 38, 14, 8, 2.57142857142857, 0, 14, 14, 
30, 79, 44, 1, 1, 3, 0, 1, 1, 
30, 79, 58, 2, 7, 2, 0, 2, 2, 
30, 79, 66, 3, 7, 1.33333333333333, 0, 3, 3, 
30, 79, 70, 3, 13, 3, 0, 3, 3, 
30, 79, 90, 1, 5, 1, 0, 1, 1, 
30, 79, 93, 8, 36, 2.625, 0, 8, 8, 
30, 79, 95, 4, 16, 2, 0, 4, 4, 
30, 79, 99, 1, 3, 1, 0, 1, 1, 
30, 80, 2, 4, 2, 2, 4, 0, 4, 
30, 80, 33, 2, 1, 2, 0, 2, 2, 
30, 80, 39, 5, 1, 2.2, 0, 5, 5, 
30, 80, 67, 1, 1, 1, 0, 1, 1, 
30, 80, 78, 2, 4, 1, 0, 2, 2, 
30, 80, 91, 8, 36, 2.125, 0, 8, 8, 
30, 80, 93, 1, 5, 2, 0, 1, 1, 
30, 80, 98, 2, 5, 1, 0, 2, 2, 
30, 81, 1, 3, 2, 2, 3, 0, 3, 
30, 81, 16, 1, 1, 3, 1, 0, 1, 
30, 81, 17, 1, 1, 2, 1, 0, 1, 
30, 81, 51, 1, 1, 3, 0, 1, 1, 
30, 81, 56, 4, 13, 2.25, 0, 4, 4, 
30, 81, 62, 1, 4, 1, 0, 1, 1, 
30, 81, 66, 4, 9, 1.5, 0, 4, 4, 
30, 81, 73, 13, 44, 1.69230769230769, 0, 13, 13, 
30, 81, 84, 2, 7, 2, 0, 2, 2, 
30, 82, 34, 1, 1, 3, 0, 1, 1, 
30, 82, 56, 1, 2, 1, 0, 1, 1, 
30, 82, 69, 3, 8, 2.33333333333333, 0, 3, 3, 
30, 82, 70, 6, 16, 2.66666666666667, 0, 6, 6, 
30, 83, 41, 2, 2, 2.5, 0, 2, 2, 
30, 83, 47, 4, 2, 2, 0, 4, 4, 
30, 83, 56, 23, 44, 2.26086956521739, 0, 23, 23, 
30, 83, 65, 1, 4, 3, 0, 1, 1, 
30, 83, 74, 1, 1, 1, 0, 1, 1, 
30, 83, 80, 2, 11, 3, 0, 2, 2, 
30, 83, 81, 17, 58, 2.11764705882353, 0, 17, 17, 
30, 83, 89, 2, 13, 1, 0, 2, 2, 
30, 83, 92, 9, 34, 1.88888888888889, 0, 9, 9, 
30, 83, 96, 5, 25, 2.6, 0, 5, 5, 
30, 84, 15, 1, 1, 2, 1, 0, 1, 
30, 84, 19, 2, 2, 1.5, 2, 0, 2, 
30, 84, 20, 23, 21, 2.47826086956522, 6, 17, 23, 
30, 84, 22, 4, 2, 2.25, 0, 4, 4, 
30, 84, 24, 1, 1, 2, 0, 1, 1, 
30, 84, 43, 1, 1, 3, 0, 1, 1, 
30, 84, 44, 2, 3, 3, 0, 2, 2, 
30, 84, 63, 1, 2, 3, 0, 1, 1, 
30, 84, 94, 2, 8, 2, 0, 2, 2, 
30, 84, 97, 3, 11, 2.66666666666667, 0, 3, 3, 
30, 84, 99, 2, 11, 2.5, 0, 2, 2, 
30, 85, 15, 1, 1, 2, 1, 0, 1, 
30, 85, 65, 11, 32, 2.81818181818182, 0, 11, 11, 
30, 85, 71, 2, 7, 3, 0, 2, 2, 
30, 85, 81, 1, 4, 3, 0, 1, 1, 
30, 85, 89, 1, 4, 1, 0, 1, 1, 
30, 86, 38, 3, 1, 2.33333333333333, 0, 3, 3, 
30, 86, 58, 1, 1, 1, 0, 1, 1, 
30, 86, 69, 2, 8, 3, 0, 2, 2, 
30, 86, 78, 4, 13, 1.75, 0, 4, 4, 
30, 86, 80, 1, 1, 1, 0, 1, 1, 
30, 87, 1, 5, 2, 1.8, 5, 0, 5, 
30, 87, 10, 2, 2, 1.5, 2, 0, 2, 
30, 87, 67, 5, 15, 2.4, 0, 5, 5, 
30, 87, 68, 6, 19, 2.16666666666667, 0, 6, 6, 
30, 87, 72, 2, 7, 1.5, 0, 2, 2, 
30, 87, 86, 5, 17, 1.4, 0, 5, 5, 
30, 87, 91, 1, 3, 3, 0, 1, 1, 
30, 88, 3, 1, 1, 2, 1, 0, 1, 
30, 88, 26, 2, 1, 1.5, 0, 2, 2, 
30, 88, 72, 6, 15, 2, 0, 6, 6, 
30, 88, 90, 3, 15, 3, 0, 3, 3, 
30, 89, 74, 1, 3, 3, 0, 1, 1, 
30, 89, 87, 1, 6, 3, 0, 1, 1, 
30, 89, 98, 1, 1, 1, 0, 1, 1, 
30, 90, 46, 8, 6, 2.375, 0, 8, 8, 
30, 90, 67, 1, 5, 3, 0, 1, 1, 
30, 90, 73, 9, 34, 2.44444444444444, 0, 9, 9, 
30, 90, 78, 2, 5, 2, 0, 2, 2, 
30, 90, 87, 1, 6, 2, 0, 1, 1, 
30, 90, 88, 2, 11, 2.5, 0, 2, 2, 
30, 90, 90, 1, 7, 3, 0, 1, 1, 
30, 90, 91, 1, 5, 1, 0, 1, 1, 
30, 90, 92, 1, 4, 3, 0, 1, 1, 
30, 90, 95, 8, 32, 1.75, 0, 8, 8, 
30, 91, 4, 5, 1, 2, 5, 0, 5, 
30, 91, 22, 4, 2, 2, 0, 4, 4, 
30, 91, 37, 2, 1, 1, 0, 2, 2, 
30, 92, 4, 1, 1, 2, 1, 0, 1, 
30, 92, 27, 8, 5, 2, 0, 8, 8, 
30, 92, 29, 4, 3, 2.5, 0, 4, 4, 
30, 92, 55, 2, 4, 2, 0, 2, 2, 
30, 92, 57, 1, 1, 1, 0, 1, 1, 
30, 92, 62, 1, 1, 1, 0, 1, 1, 
30, 92, 76, 8, 24, 2.5, 0, 8, 8, 
30, 92, 87, 2, 8, 2, 0, 2, 2, 
30, 92, 97, 1, 1, 1, 0, 1, 1, 
30, 93, 7, 1, 1, 2, 1, 0, 1, 
30, 93, 38, 1, 1, 1, 0, 1, 1, 
30, 93, 43, 3, 4, 2, 0, 3, 3, 
30, 93, 64, 3, 16, 3, 0, 3, 3, 
30, 93, 83, 8, 28, 2.5, 0, 8, 8, 
30, 93, 92, 2, 11, 3, 0, 2, 2, 
30, 94, 10, 5, 4, 2.4, 5, 0, 5, 
30, 94, 38, 10, 1, 2.3, 0, 10, 10, 
30, 94, 59, 1, 5, 3, 0, 1, 1, 
30, 94, 81, 1, 3, 3, 0, 1, 1, 
30, 94, 97, 1, 5, 2, 0, 1, 1, 
30, 95, 3, 1, 1, 2, 1, 0, 1, 
30, 95, 8, 2, 1, 2, 2, 0, 2, 
30, 95, 19, 1, 2, 2, 1, 0, 1, 
30, 95, 26, 3, 2, 1.33333333333333, 0, 3, 3, 
30, 95, 32, 1, 1, 3, 0, 1, 1, 
30, 95, 42, 1, 1, 3, 0, 1, 1, 
30, 95, 51, 1, 1, 1, 0, 1, 1, 
30, 95, 59, 1, 4, 3, 0, 1, 1, 
30, 95, 78, 1, 1, 3, 0, 1, 1, 
30, 95, 85, 1, 3, 3, 0, 1, 1, 
30, 95, 90, 3, 7, 1.66666666666667, 0, 3, 3, 
30, 95, 92, 4, 17, 2, 0, 4, 4, 
30, 95, 96, 1, 2, 1, 0, 1, 1, 
30, 95, 99, 1, 2, 2, 0, 1, 1, 
30, 96, 48, 1, 1, 3, 0, 1, 1, 
30, 96, 65, 3, 12, 3, 0, 3, 3, 
30, 96, 76, 7, 22, 2.71428571428571, 0, 7, 7, 
30, 96, 89, 1, 5, 3, 0, 1, 1, 
30, 96, 90, 1, 4, 2, 0, 1, 1, 
30, 97, 46, 2, 2, 3, 0, 2, 2, 
30, 97, 63, 1, 1, 1, 0, 1, 1, 
30, 97, 84, 1, 2, 2, 0, 1, 1, 
30, 97, 97, 5, 21, 2.4, 0, 5, 5, 
30, 98, 6, 1, 1, 1, 1, 0, 1, 
30, 98, 12, 1, 1, 2, 1, 0, 1, 
30, 98, 31, 5, 1, 3, 0, 5, 5, 
30, 98, 83, 4, 10, 2.5, 0, 4, 4, 
30, 99, 13, 5, 5, 1.8, 5, 0, 5, 
30, 99, 15, 2, 2, 2, 2, 0, 2, 
30, 99, 22, 1, 1, 3, 0, 1, 1, 
30, 99, 23, 1, 1, 3, 0, 1, 1, 
30, 99, 51, 6, 7, 2.33333333333333, 0, 6, 6, 
30, 99, 59, 5, 17, 2.2, 0, 5, 5, 
30, 99, 64, 1, 1, 3, 0, 1, 1, 
30, 99, 75, 4, 8, 2.25, 0, 4, 4, 
30, 99, 80, 5, 12, 1.8, 0, 5, 5, 
30, 99, 83, 1, 2, 2, 0, 1, 1, 
30, 99, 90, 2, 5, 2.5, 0, 2, 2, 
30, 99, 91, 3, 13, 1.66666666666667, 0, 3, 3, 
30, 99, 94, 2, 9, 3, 0, 2, 2, 
